,Node,in_degree,out_degree,degree,closeness,betweeness,ntweets,nretweets,nfollowers,tweet_type,virality,degree_category,Hashtag,ttweets
8512,MangilalHudda12,1,0,1,0.00022593764121102577,0.0,0.0,1.0,22,retweeter,0.0,5,#BoredApeYatch,1.0
8513,Manhumanone,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8514,Manifesting6024,1,0,1,0.00022593764121102577,0.0,0.0,1.0,105,retweeter,0.0,5,#BoredApeYatch,1.0
8515,ManishKelley,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
8516,Manson0623,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8517,Marcharum23,1,0,1,0.00022593764121102577,0.0,0.0,2.0,43,retweeter,0.0,5,#BoredApeYatch,2.0
8518,Marchwin_2023,1,0,1,0.00022593764121102577,0.0,0.0,1.0,60,retweeter,0.0,5,#BoredApeYatch,1.0
8519,MaretBegood,1,0,1,0.00022593764121102577,0.0,0.0,1.0,186,retweeter,0.0,5,#BoredApeYatch,1.0
8520,MaretBi9winnn_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,135,retweeter,0.0,5,#BoredApeYatch,1.0
8521,Maretbigwin0x,1,0,1,0.00022593764121102577,0.0,0.0,1.0,785,retweeter,0.0,5,#BoredApeYatch,1.0
8522,MajidParsa11,1,0,1,0.00022593764121102577,0.0,0.0,1.0,66,retweeter,0.0,5,#BoredApeYatch,1.0
8523,Maretbigwinners,1,0,1,0.00022593764121102577,0.0,0.0,1.0,140,retweeter,0.0,5,#BoredApeYatch,1.0
8524,Maretcityx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,553,retweeter,0.0,5,#BoredApeYatch,1.0
8525,MariWinx7,1,0,1,0.00022593764121102577,0.0,0.0,1.0,44,retweeter,0.0,5,#BoredApeYatch,1.0
8526,MariaAiram21,1,0,1,0.00022593764121102577,0.0,0.0,2.0,326,retweeter,0.0,5,#BoredApeYatch,2.0
8527,Marianahdz2106,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8528,MarinDebbie,1,0,1,0.00022593764121102577,0.0,0.0,1.0,3,retweeter,0.0,5,#BoredApeYatch,1.0
8529,Marisafs7,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8530,MarkOro27988079,1,0,1,0.00022593764121102577,0.0,0.0,1.0,38,retweeter,0.0,5,#BoredApeYatch,1.0
8531,MarleniVelika,1,0,1,0.00022593764121102577,0.0,0.0,1.0,33,retweeter,0.0,5,#BoredApeYatch,1.0
8532,MarryDatHoe,1,0,1,0.00022593764121102577,0.0,0.0,1.0,48,retweeter,0.0,5,#BoredApeYatch,1.0
8533,Marven_Pitiw,1,0,1,0.00022593764121102577,0.0,0.0,1.0,72,retweeter,0.0,5,#BoredApeYatch,1.0
8534,MasonDa81516060,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8535,Mavelus__,1,0,1,0.00022593764121102577,0.0,0.0,1.0,41,retweeter,0.0,5,#BoredApeYatch,1.0
8536,MayreliGuerra,1,0,1,0.00022593764121102577,0.0,0.0,1.0,11,retweeter,0.0,5,#BoredApeYatch,1.0
8537,MajrMack,1,0,1,0.00022593764121102577,0.0,0.0,1.0,552,retweeter,0.0,5,#BoredApeYatch,1.0
8538,Mahtab2007,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8539,LuckyRich2023_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,44,retweeter,0.0,5,#BoredApeYatch,1.0
8540,M4UBIGW1N,1,0,1,0.00022593764121102577,0.0,0.0,1.0,201,retweeter,0.0,5,#BoredApeYatch,1.0
8541,Lucky_W1n2023,1,0,1,0.00022593764121102577,0.0,0.0,1.0,140,retweeter,0.0,5,#BoredApeYatch,1.0
8542,Luckybgwinn,1,0,1,0.00022593764121102577,0.0,0.0,2.0,128,retweeter,0.0,5,#BoredApeYatch,2.0
8543,Luckybigwinlo,1,0,1,0.00022593764121102577,0.0,0.0,1.0,41,retweeter,0.0,5,#BoredApeYatch,1.0
8544,Luckycat_bigwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,52,retweeter,0.0,5,#BoredApeYatch,1.0
8545,Luckyfeb23,1,0,1,0.00022593764121102577,0.0,0.0,1.0,44,retweeter,0.0,5,#BoredApeYatch,1.0
8546,Luckyhoky2023,1,0,1,0.00022593764121102577,0.0,0.0,1.0,47,retweeter,0.0,5,#BoredApeYatch,1.0
8547,Lumber_MOH,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2745,retweeter,0.0,5,#BoredApeYatch,1.0
8548,LunLun7015,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8549,LuvU2519,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8550,Lybigwinner,1,0,1,0.00022593764121102577,0.0,0.0,1.0,157,retweeter,0.0,5,#BoredApeYatch,1.0
8551,LynHar30,1,0,1,0.00022593764121102577,0.0,0.0,1.0,208,retweeter,0.0,5,#BoredApeYatch,1.0
8552,Lynxstr,1,0,1,0.00022593764121102577,0.0,0.0,1.0,483,retweeter,0.0,5,#BoredApeYatch,1.0
8553,Lyra_vg,1,0,1,0.00022593764121102577,0.0,0.0,2.0,114,retweeter,0.0,5,#BoredApeYatch,2.0
8554,M1tchyW1nn3rX,1,0,1,0.00022593764121102577,0.0,0.0,1.0,289,retweeter,0.0,5,#BoredApeYatch,1.0
8555,MADongaknawIn99,1,0,1,0.00022593764121102577,0.0,0.0,1.0,49,retweeter,0.0,5,#BoredApeYatch,1.0
8556,MahboubAyman,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2207,retweeter,0.0,5,#BoredApeYatch,1.0
8557,MAXIWIN77,1,0,1,0.00022593764121102577,0.0,0.0,1.0,19,retweeter,0.0,5,#BoredApeYatch,1.0
8558,MBorsayat,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
8559,MCselyn88,1,0,1,0.00022593764121102577,0.0,0.0,1.0,12,retweeter,0.0,5,#BoredApeYatch,1.0
8560,MESSI93244872,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
8561,METAPHOR_NFT,1,0,1,0.00022593764121102577,0.0,0.0,1.0,6538,retweeter,0.0,5,#BoredApeYatch,1.0
8562,MHUSIN49452781,1,0,1,0.00022593764121102577,0.0,0.0,1.0,206,retweeter,0.0,5,#BoredApeYatch,1.0
8563,MJPA12345,1,0,1,0.00022593764121102577,0.0,0.0,1.0,3,retweeter,0.0,5,#BoredApeYatch,1.0
8564,MTJR_NU_EST,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8565,MW31714852,1,0,1,0.00022593764121102577,0.0,0.0,1.0,16,retweeter,0.0,5,#BoredApeYatch,1.0
8566,MYGI993,1,0,1,0.00022593764121102577,0.0,0.0,1.0,350,retweeter,0.0,5,#BoredApeYatch,1.0
8567,M_7fadil,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
8568,MaLwiN_7,1,0,1,0.00022593764121102577,0.0,0.0,1.0,178,retweeter,0.0,5,#BoredApeYatch,1.0
8569,MacaRoig1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,49,retweeter,0.0,5,#BoredApeYatch,1.0
8570,Madope,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
8571,Kobeisthebest1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,3,retweeter,0.0,5,#BoredApeYatch,1.0
8572,KmChayata,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8573,KllDrew,1,0,1,0.00022593764121102577,0.0,0.0,1.0,24,retweeter,0.0,5,#BoredApeYatch,1.0
8574,Jhent_12,1,0,1,0.00022593764121102577,0.0,0.0,2.0,64,retweeter,0.0,5,#BoredApeYatch,2.0
8575,Jalexruiz01b,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8576,JamazviztoRuben,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8577,JasmineAnisa02,1,0,1,0.00022593764121102577,0.0,0.0,1.0,7,retweeter,0.0,5,#BoredApeYatch,1.0
8578,JasonCaskey8,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8579,JavaMoons1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,217,retweeter,0.0,5,#BoredApeYatch,1.0
8580,JayGuy03,1,0,1,0.00022593764121102577,0.0,0.0,1.0,7863,retweeter,0.0,5,#BoredApeYatch,1.0
8581,Jduran662A,1,0,1,0.00022593764121102577,0.0,0.0,1.0,19,retweeter,0.0,5,#BoredApeYatch,1.0
8582,JeVwRP3Aw3e16dL,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8583,JejeYTB3,1,0,1,0.00022593764121102577,0.0,0.0,1.0,522,retweeter,0.0,5,#BoredApeYatch,1.0
8584,JenidaSmile,1,0,1,0.00022593764121102577,0.0,0.0,1.0,21,retweeter,0.0,5,#BoredApeYatch,1.0
8585,Jenns428Jenn,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8586,JennyWen5,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
8587,Jennyloves1985,1,0,1,0.00022593764121102577,0.0,0.0,1.0,11,retweeter,0.0,5,#BoredApeYatch,1.0
8588,Jesser_Mac,1,0,1,0.00022593764121102577,0.0,0.0,1.0,34,retweeter,0.0,5,#BoredApeYatch,1.0
8589,Jhoneywins,1,0,1,0.00022593764121102577,0.0,0.0,1.0,22,retweeter,0.0,5,#BoredApeYatch,1.0
8590,JakeMarchand4,1,0,1,0.00022593764121102577,0.0,0.0,1.0,11,retweeter,0.0,5,#BoredApeYatch,1.0
8591,JihanCorn_2023,1,0,1,0.00022593764121102577,0.0,0.0,1.0,339,retweeter,0.0,5,#BoredApeYatch,1.0
8592,Jihantescorn,1,0,1,0.00022593764121102577,0.0,0.0,1.0,55,retweeter,0.0,5,#BoredApeYatch,1.0
8593,Jijijisung08,1,0,1,0.00022593764121102577,0.0,0.0,1.0,230,retweeter,0.0,5,#BoredApeYatch,1.0
8594,JimatBang_Garr,1,0,1,0.00022593764121102577,0.0,0.0,1.0,210,retweeter,0.0,5,#BoredApeYatch,1.0
8595,JimmyGa75595758,1,0,1,0.00022593764121102577,0.0,0.0,1.0,13,retweeter,0.0,5,#BoredApeYatch,1.0
8596,JoacoLarretape,1,0,1,0.00022593764121102577,0.0,0.0,1.0,17,retweeter,0.0,5,#BoredApeYatch,1.0
8597,Jodeci_swagstar,1,0,1,0.00022593764121102577,0.0,0.0,1.0,34,retweeter,0.0,5,#BoredApeYatch,1.0
8598,JohnMarshall_23,1,0,1,0.00022593764121102577,0.0,0.0,1.0,5,retweeter,0.0,5,#BoredApeYatch,1.0
8599,JohnnyGom_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,33,retweeter,0.0,5,#BoredApeYatch,1.0
8600,JojiKalapala,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8601,JojoJohn6,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8602,Jones_amanda01,1,0,1,0.00022593764121102577,0.0,0.0,1.0,23,retweeter,0.0,5,#BoredApeYatch,1.0
8603,Jonnyywin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,25,retweeter,0.0,5,#BoredApeYatch,1.0
8604,JosephNFT__,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1795,retweeter,0.0,5,#BoredApeYatch,1.0
8605,JakriyaSk,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8606,JagoanMenyon,2,0,2,0.00045187528242205153,0.0,0.0,2.0,24,retweeter,0.0,5,#BoredApeYatch,2.0
8607,Kleriswins777,1,0,1,0.00022593764121102577,0.0,0.0,1.0,89,retweeter,0.0,5,#BoredApeYatch,1.0
8608,J00N12094,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
8609,Ilvu_4ever,2,0,2,0.00045187528242205153,0.0,0.0,2.0,54,retweeter,0.0,5,#BoredApeYatch,2.0
8610,Ilyashazad786,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8611,ImLuckyMoreWin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,69,retweeter,0.0,5,#BoredApeYatch,1.0
8612,ImSagonoy_14,1,0,1,0.00022593764121102577,0.0,0.0,1.0,195,retweeter,0.0,5,#BoredApeYatch,1.0
8613,Im_Oregon,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8614,Im__Bisexual,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8615,InsyaAllah99,1,0,1,0.00022593764121102577,0.0,0.0,1.0,48,retweeter,0.0,5,#BoredApeYatch,1.0
8616,Inv_Alacrity,1,0,1,0.00022593764121102577,0.0,0.0,1.0,97,retweeter,0.0,5,#BoredApeYatch,1.0
8617,IrmaFadillah16,1,0,1,0.00022593764121102577,0.0,0.0,1.0,53,retweeter,0.0,5,#BoredApeYatch,1.0
8618,Italian2x1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8619,Ivan34586597,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8620,Ivan82Slashev,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8621,Ivancyon,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8622,Ivygarcia1318,1,0,1,0.00022593764121102577,0.0,0.0,1.0,13,retweeter,0.0,5,#BoredApeYatch,1.0
8623,J1HANCORNY2023,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
8624,Jaem_2023,1,0,1,0.00022593764121102577,0.0,0.0,1.0,99,retweeter,0.0,5,#BoredApeYatch,1.0
8625,JAEMCITYXX_27,1,0,1,0.00022593764121102577,0.0,0.0,1.0,145,retweeter,0.0,5,#BoredApeYatch,1.0
8626,JB1996baker,1,0,1,0.00022593764121102577,0.0,0.0,1.0,4,retweeter,0.0,5,#BoredApeYatch,1.0
8627,JENGNALA,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1783,retweeter,0.0,5,#BoredApeYatch,1.0
8628,JLAKSHMANRAO1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,4,retweeter,0.0,5,#BoredApeYatch,1.0
8629,JOSEAPEREZP1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8630,JOSEDYKIT1021,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8631,JPEGSQUISIT,1,0,1,0.00022593764121102577,0.0,0.0,1.0,6710,retweeter,0.0,5,#BoredApeYatch,1.0
8632,JSDFKWAD,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8633,JUMAT17august45,1,0,1,0.00022593764121102577,0.0,0.0,1.0,45,retweeter,0.0,5,#BoredApeYatch,1.0
8634,JY69JY,1,0,1,0.00022593764121102577,0.0,0.0,1.0,13,retweeter,0.0,5,#BoredApeYatch,1.0
8635,JackFer42361216,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8636,JackReynolds102,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8637,Jackyxia2010,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8638,Jaeeriss,1,0,1,0.00022593764121102577,0.0,0.0,1.0,117,retweeter,0.0,5,#BoredApeYatch,1.0
8639,Josephi64801290,1,0,1,0.00022593764121102577,0.0,0.0,1.0,30,retweeter,0.0,5,#BoredApeYatch,1.0
8640,JoshiJagdish29,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8641,JoshiiMaverick,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8642,Khoiriani96,2,0,2,0.00045187528242205153,0.0,0.0,3.0,16,retweeter,0.0,5,#BoredApeYatch,3.0
8643,KeeasiaH,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8644,Kekiskiwinwin,2,0,2,0.00045187528242205153,0.0,0.0,2.0,7,retweeter,0.0,5,#BoredApeYatch,2.0
8645,Kelami85043356,1,0,1,0.00022593764121102577,0.0,0.0,1.0,277,retweeter,0.0,5,#BoredApeYatch,1.0
8646,KellyTrn2,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8647,Kenzo03_14Nov89,2,0,2,0.00045187528242205153,0.0,0.0,3.0,144,retweeter,0.0,5,#BoredApeYatch,3.0
8648,Kerupuk___Ud4nG,1,0,1,0.00022593764121102577,0.0,0.0,1.0,37,retweeter,0.0,5,#BoredApeYatch,1.0
8649,KeselekDolar,1,0,1,0.00022593764121102577,0.0,0.0,2.0,24,retweeter,0.0,5,#BoredApeYatch,2.0
8650,Ket1ban_Dollar2,1,0,1,0.00022593764121102577,0.0,0.0,1.0,27,retweeter,0.0,5,#BoredApeYatch,1.0
8651,Keving12Tu,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8652,KeydOxwins,1,0,1,0.00022593764121102577,0.0,0.0,1.0,15,retweeter,0.0,5,#BoredApeYatch,1.0
8653,KeyennaWilliams,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8654,KhaanRuh,1,0,1,0.00022593764121102577,0.0,0.0,1.0,469,retweeter,0.0,5,#BoredApeYatch,1.0
8655,Khalied717,1,0,1,0.00022593764121102577,0.0,0.0,1.0,109,retweeter,0.0,5,#BoredApeYatch,1.0
8656,Khenry1111,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
8657,KholoSaviola,1,0,1,0.00022593764121102577,0.0,0.0,1.0,62,retweeter,0.0,5,#BoredApeYatch,1.0
8658,JoshuaGoad2,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
8659,KhuNJaHanaGA,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8660,Kiara_Kinara,1,0,1,0.00022593764121102577,0.0,0.0,1.0,127,retweeter,0.0,5,#BoredApeYatch,1.0
8661,Kigols_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,47,retweeter,0.0,5,#BoredApeYatch,1.0
8662,Kijangmen4n6,1,0,1,0.00022593764121102577,0.0,0.0,1.0,58,retweeter,0.0,5,#BoredApeYatch,1.0
8663,Killerfatepro,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8664,Kim_Devilss,1,0,1,0.00022593764121102577,0.0,0.0,1.0,26,retweeter,0.0,5,#BoredApeYatch,1.0
8665,KimberlyAnnBan,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8666,KimiMyrulz,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
8667,KinKo_0731,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
8668,King1st_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,81,retweeter,0.0,5,#BoredApeYatch,1.0
8669,KingPepeETH,1,0,1,0.00022593764121102577,0.0,0.0,1.0,4034,retweeter,0.0,5,#BoredApeYatch,1.0
8670,KingToBigwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,210,retweeter,0.0,5,#BoredApeYatch,1.0
8671,Kirstilugo,1,0,1,0.00022593764121102577,0.0,0.0,1.0,53,retweeter,0.0,5,#BoredApeYatch,1.0
8672,KiyyKun,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8673,KearneyEmilee,1,0,1,0.00022593764121102577,0.0,0.0,1.0,7,retweeter,0.0,5,#BoredApeYatch,1.0
8674,Kazaar11,1,0,1,0.00022593764121102577,0.0,0.0,1.0,108,retweeter,0.0,5,#BoredApeYatch,1.0
8675,Kayli_Styles99,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8676,KayipBalikMeow,1,0,1,0.00022593764121102577,0.0,0.0,1.0,24,retweeter,0.0,5,#BoredApeYatch,1.0
8677,JoshyRaw,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8678,JosieQuervoYo,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8679,Joyulbaby,1,0,1,0.00022593764121102577,0.0,0.0,1.0,202,retweeter,0.0,5,#BoredApeYatch,1.0
8680,JrDolotina,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1974,retweeter,0.0,5,#BoredApeYatch,1.0
8681,JuanRod08879073,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8682,JuanbrJuan,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
8683,JuicyFruityyy17,1,0,1,0.00022593764121102577,0.0,0.0,1.0,84,retweeter,0.0,5,#BoredApeYatch,1.0
8684,JuknoFreshco,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8685,Julian98668193,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8686,JumariYllana,1,0,1,0.00022593764121102577,0.0,0.0,1.0,157,retweeter,0.0,5,#BoredApeYatch,1.0
8687,Juncottonwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,339,retweeter,0.0,5,#BoredApeYatch,1.0
8688,Justforyou252,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8689,Juwita_Rere15Jt,1,0,1,0.00022593764121102577,0.0,0.0,1.0,115,retweeter,0.0,5,#BoredApeYatch,1.0
8690,JvvReumon,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8691,JzZj12345,2,0,2,0.00045187528242205153,0.0,0.0,3.0,160,retweeter,0.0,5,#BoredApeYatch,3.0
8692,KATSUO_GAT,1,0,1,0.00022593764121102577,0.0,0.0,1.0,53,retweeter,0.0,5,#BoredApeYatch,1.0
8693,KNeulene,1,0,1,0.00022593764121102577,0.0,0.0,1.0,3,retweeter,0.0,5,#BoredApeYatch,1.0
8694,KQRELYIST,1,0,1,0.00022593764121102577,0.0,0.0,1.0,159,retweeter,0.0,5,#BoredApeYatch,1.0
8695,KROMSOU,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
8696,KUR4M4,1,0,1,0.00022593764121102577,0.0,0.0,1.0,142,retweeter,0.0,5,#BoredApeYatch,1.0
8697,K_Crownhim,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8698,K_tandatanya,1,0,1,0.00022593764121102577,0.0,0.0,2.0,355,retweeter,0.0,5,#BoredApeYatch,2.0
8699,Kamal_6718,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
8700,Kaopu1108,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8701,Kapaneyaw1ngih,1,0,1,0.00022593764121102577,0.0,0.0,1.0,130,retweeter,0.0,5,#BoredApeYatch,1.0
8702,KarenPa12329748,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8703,KaseyCo19186869,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8704,KassidyBuckle,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8705,Kathrynbickfor4,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8706,CoulLenny,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
8707,Congratsvvin100,1,0,1,0.00022593764121102577,0.0,0.0,1.0,60,retweeter,0.0,5,#BoredApeYatch,1.0
8708,congrastuwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,17,retweeter,0.0,5,#BoredApeYatch,1.0
8709,1000_Usaha_Winn,1,0,1,0.00022593764121102577,0.0,0.0,1.0,109,retweeter,0.0,5,#BoredApeYatch,1.0
8710,0xwincrts,1,0,1,0.00022593764121102577,0.0,0.0,2.0,280,retweeter,0.0,5,#BoredApeYatch,2.0
8711,0xwingx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,6,retweeter,0.0,5,#BoredApeYatch,1.0
8712,0xwinlpppi77,1,0,1,0.00022593764121102577,0.0,0.0,2.0,101,retweeter,0.0,5,#BoredApeYatch,2.0
8713,0xwinner_today,1,0,1,0.00022593764121102577,0.0,0.0,2.0,45,retweeter,0.0,5,#BoredApeYatch,2.0
8714,0xwinnteruss,1,0,1,0.00022593764121102577,0.0,0.0,1.0,742,retweeter,0.0,5,#BoredApeYatch,1.0
8715,0xwinresti,1,0,1,0.00022593764121102577,0.0,0.0,1.0,546,retweeter,0.0,5,#BoredApeYatch,1.0
8716,0xwinsah2895,1,0,1,0.00022593764121102577,0.0,0.0,1.0,29,retweeter,0.0,5,#BoredApeYatch,1.0
8717,0xwinscutieee,1,0,1,0.00022593764121102577,0.0,0.0,1.0,29,retweeter,0.0,5,#BoredApeYatch,1.0
8718,0xwinza6,1,0,1,0.00022593764121102577,0.0,0.0,1.0,77,retweeter,0.0,5,#BoredApeYatch,1.0
8719,0xwonaraa,1,0,1,0.00022593764121102577,0.0,0.0,1.0,724,retweeter,0.0,5,#BoredApeYatch,1.0
8720,0xy1216,1,0,1,0.00022593764121102577,0.0,0.0,2.0,45,retweeter,0.0,5,#BoredApeYatch,2.0
8721,0xyJayjyaa3,1,0,1,0.00022593764121102577,0.0,0.0,1.0,342,retweeter,0.0,5,#BoredApeYatch,1.0
